# Verb vocabulary harvested from a corpus of interactive fiction.
#
# Regenerate:
#   verb-synonyms-gen harvest --corpus stories --corpus unit_tests \
#       --wordnet <WordNet-3.0/dict> --freq <12dicts/Lemmatized/2+2+3frq.txt> -o …
#
# Tab-separated: spelling, the number of stories whose parser accepts it, and
# the WordNet verb lemma to expand it under (empty when WordNet has no verb
# entry, which is most of the abbreviations, magic words and game-specific
# actions).  A spelling containing a space is a verb plus a literal word from
# one of its syntax lines — `turn on`, `pick up` — which is how English
# lexicalises them and how a thesaurus indexes them, even though a dictionary
# can only hold the head word.
#
# These are the STORIES' OWN spellings and are ground truth: a suggestion the
# parser would reject is worthless.  An inflected spelling is dropped only when
# every story that accepts it also accepts its base form.
#
# 119 stories read; 10023 spellings.
hike throug	3	
hike through	6	
hike to	9	
hike under	8	
hike up	9	hike up
hildebud	1	
hilight	2	
hilight off	1	
hilight on	1	
hilightin	1	
hilightin off	1	
hilightin on	1	
hilite	1	
hint	54	hint
hint about	1	
hint attendant	1	
hint beatrice	1	
hint bird	1	
hint cornelia	1	
hint hogg	1	
hint horus	1	
hint off	11	
hint parrot	1	
hint viscount	1	
hints	37	
hints off	11	
hiss	3	hiss
hiss at	2	
hit	89	hit
hit about	1	
hit against	1	
hit around	2	
hit at	5	
hit back	1	
hit by	1	
hit down	3	
hit in	6	
hit into	1	
hit laughter	1	
hit on	1	
hit through	1	
hit to	1	
hit using	2	
hit with	50	
hitch	4	hitch
hitch around	2	
hitch before	1	
hitch in	1	
hitch to	1	
hitch together	1	
hitch up	1	hitch up
hitchh	1	
hitchhike	1	hitchhike
hiya	1	
hobble	1	hobble
hocus	1	
hogwash	1	
hoist	11	hoist
hoist out	1	
hoist up	10	
hoist with	5	
hol	2	
hold	85	hold
hold against	4	
hold all	6	
hold apart	5	
hold back	1	hold back
hold bath	2	
hold before	1	
hold blindfold	1	
hold bookcase	1	
hold clothes	1	
hold coffee	1	
hold cover	1	
hold down	13	hold down
hold dresse	4	
hold dressed	2	
hold drunk	5	
hold dump	1	
hold everythin	4	
hold everything	1	
hold flight	1	
hold from	56	
hold in	33	hold in
hold inside	1	
hold into	1	
hold inventory	27	
hold leak	2	
hold near	2	
hold nose	1	
hold of	2	
hold off	56	hold off
hold on	37	hold on
hold onto	1	
hold out	31	hold out
hold over	6	hold over
hold page	1	
hold piss	3	
hold shit	3	
hold shower	2	
hold step	1	
hold the	1	
hold to	8	
hold under	5	
hold undres	4	
hold undressed	2	
hold up	36	hold up
hold with	18	
hold your	1	
holl	3	
holler	3	holler
holler at	1	
holler to	1	
holler with	1	
homonym	1	
homonym-c	1	
homonym-p	1	
hone	6	hone
hone on	2	
hone with	5	
honk	2	honk
honk at	2	
honk on	1	
honk with	1	
hook	15	hook
hook around	3	
hook before	1	
hook from	1	
hook in	2	
hook on	5	hook on
hook to	7	
hook together	2	
hook up	5	hook up
hook with	7	
hooray for	2	
hop	61	hop
hop across	1	
hop around	6	
hop at	2	
hop away	3	
hop behind	6	
hop death	1	
hop down	8	
hop from	3	
hop in	13	
hop inside	1	
hop into	6	
hop my	1	
hop of	3	
hop off	5	
hop on	13	hop on
hop onto	3	
hop out	9	hop out
hop over	14	
hop overboard	1	
hop past	1	
hop throug	2	
hop through	6	
hop to	8	
hop under	6	
hop up	8	hop up
hope	2	hope
hope for	2	
hope with	2	
hors	1	
horse	1	horse
horseback	1	
horses	1	
hot	5	
hot bun	1	
hot buns	1	
hot cross	1	
hot take	1	
hottake	1	
hour	1	
hours	1	
hove	2	heave
how	7	
how do	1	
how play	1	
howard	1	
howdy	1	
howl	16	howl
howl at	14	
howl for	1	
howl to	13	
howl with	1	
huff	2	huff
huff and	2	
huff at	2	
huff puff	2	
hug	37	hug
hug on	1	
hug up	1	
hug with	1	
hula	1	
hum	4	hum
human	2	
hump	6	hump
hunt	1	hunt
hunt for	1	
hurdle	7	hurdle
hurdle across	3	
hurdle at	1	
hurdle down	5	
hurdle from	7	
hurdle in	7	
hurdle off	7	
hurdle on	5	
hurdle out	6	
hurdle over	7	
hurdle through	6	
hurdle to	5	
hurdle up	5	
hurl	50	hurl
hurl across	1	
hurl against	2	
hurl at	41	
hurl away	15	
hurl down	21	
hurl from	1	
hurl in	41	
hurl into	3	
hurl off	27	
hurl on	31	
hurl onto	1	
hurl out	10	
hurl over	36	
hurl overbo	1	
hurl overboar	1	
hurl overboard	1	
hurl throug	12	
hurl through	15	
hurl to	24	
hurl up	7	
hurl with	14	
hurrah	2	hurrah
hurrah for	2	
hurray	2	
hurray for	2	
hurt	28	hurt
hurt down	2	
hurt in	2	
hurt into	1	
hurt laughter	1	
hurt through	1	
hurt up	1	
hurt with	25	
hush	1	hush
hype	2	hype
hyper	1	
hypervent	2	
hypnot	1	
hypnotise	1	hypnotise
hypnotize	1	hypnotize
ialdabaol	2	
identi	1	
identity	1	
idiot	4	
ign	3	
igni	16	
ignit	1	
ignite	23	ignite
ignite down	17	
ignite in	1	
ignite up	3	
ignite with	19	
ignore	2	ignore
illuminat	2	
illuminat with	2	
image	1	image
images	1	
imbibe	24	imbibe
imbibe from	15	
imbibe in	1	
immers	1	
immers in	1	
implant	1	implant
implant using	1	
implant with	1	
imposs	1	
impress	1	impress
in-line	1	
in-line map	1	
incant	8	
incant at	3	
incant on	3	
inch	1	inch
incine	7	
incine down	6	
incine in	1	
incine with	6	
incinerat	5	
incinerat down	3	
incinerat up	2	
incinerat with	3	
increase	2	increase
increase at	1	
increase for	1	
increase to	1	
indeed	1	
indicate	1	indicate
indulge	1	indulge
inf	1	
infect	1	infect
inflat	9	
inflat with	6	
inflate	7	inflate
inflate with	1	
info	13	
inform	2	inform
inform about	2	
informati	1	
informatio	1	
ingest	13	ingest
ingest from	1	
ingest on	1	
ingest with	1	
inhale	9	inhale
inhale from	1	
inhale in	1	
injure	24	injure
injure down	1	
injure in	1	
injure into	1	
injure laughter	1	
injure through	1	
injure with	22	
inline	1	
inline map	1	
input	3	input
input in	2	
input into	2	
input login	1	
input on	2	
input onto	1	
input passwo	1	
inquir	6	
inquir about	6	
inquir for	6	
inquir to	1	
inquire	2	inquire
inquire about	1	
inquire for	1	
inquire on	1	
ins	3	
inscri	2	
inscri in	2	
inscri on	2	
inscri with	2	
inscribe	3	inscribe
inscribe around	1	
inscribe in	3	
inscribe on	3	
inscribe over	1	
inscribe with	3	
inse	11	
insert	68	insert
insert across	17	
insert agains	6	
insert against	6	
insert around	13	
insert aside	1	
insert at	8	
insert away	3	
insert back	2	
insert before	5	
insert behind	29	
insert beneath	1	
insert betwee	3	
insert between	1	
insert by	3	
insert down	38	
insert in	68	
insert into	30	
insert near	2	
insert on	38	
insert out	18	
insert over	27	
insert overboar	1	
insert pans	1	
insert throug	3	
insert through	9	
insert to	5	
insert under	39	
insert up	3	
insert with	2	
inside	6	
insp	14	
inspec	14	
inspec for	6	
inspec in	7	
inspec on	7	
inspec throug	5	
inspec under	2	
inspec with	3	
inspect	14	inspect
inspect for	8	
inspect grow	1	
inspect in	9	
inspect on	8	
inspect room	1	
inspect through	7	
inspect with	5	
inst	1	
instal	2	instal
instal down	1	
instal in	1	
instal on	1	
instal under	1	
install	1	install
install across	1	
install around	1	
install behind	1	
install down	1	
install in	1	
install on	1	
install out	1	
install over	1	
install through	1	
install to	1	
install under	1	
instructi	1	
insult	2	insult
interc	1	
interc on	1	
interc with	1	
interpret	1	interpret
interr	4	
interr about	3	
interr for	3	
interroga	5	
interroga about	5	
interroga for	3	
interv	1	
into	1	
intone	1	intone
inv	42	
inv tall	4	
inv wide	4	
inve	38	
inven	1	
invent	26	invent
invent love	1	
inventor	1	
inventory	45	inventory
inventory tall	4	
inventory wide	4	
investiga	1	
invisiclu	8	
invisiclu off	8	
invite	1	invite
invocatio	1	
invok	1	
invoke	3	invoke
invoke at	2	
invoke on	2	
irnath	1	
iron	1	iron
iron in	1	
iron on	1	
iron to	1	
iron under	1	
iron up	1	
isogi	1	
itch	2	itch
iye	1	
izyuk	2	
jab	19	jab
jab at	1	
jab on	1	
jab with	17	
jack	3	jack
jack in	1	
jack off	2	jack off
jack out	1	
jack with	2	
jam	4	jam
jam beneath	1	
jam in	1	
jam into	1	
jam open	1	
jam under	1	
jam up	1	
jam with	1	
jar	1	jar
jar with	1	
jellyfish	1	
jellyfish gown	1	
jemm	2	
jemmy	2	
jemmy apart	2	
jemmy open	2	
jemmy with	2	
jerk	2	jerk
jerk off	2	jerk off
jerk with	2	
jester	1	
jettison	1	jettison
jiggle	7	jiggle
jiggle with	5	
jimmy	2	jimmy
jimmy lock	1	
jimmy up	1	
jimmy with	2	
jindak	1	
jog	3	jog
jog around	3	
jog away	3	
jog behind	3	
jog down	3	
jog from	3	
jog in	3	
jog off	1	
jog on	3	
jog out	3	
jog over	3	
jog past	1	
jog through	3	
jog to	3	
jog under	3	
jog up	3	
joggle	2	joggle
joggle with	2	
join	6	join
join in	1	
join protest	1	
join to	1	
join with	1	
jostle	8	jostle
jostle with	4	
jot	3	jot
jot in	1	
jot on	1	
journal	1	
joust	1	joust
joust with	1	
jukes	1	
julia	1	
julia egg	1	
jum	8	
jump	97	jump
jump across	29	
jump at	3	
jump back	1	
jump death	1	
jump down	18	
jump from	34	
jump in	45	
jump inside	1	
jump into	7	
jump my	1	
jump of	4	
jump off	38	jump off
jump on	26	jump on
jump onto	4	
jump out	24	jump out
jump over	44	
jump overbo	1	
jump overboard	1	
jump throug	5	
jump through	13	
jump to	18	
jump under	1	
jump up	16	
jump with	1	
just	1	
just write	1	
kaluze	1	
kappiatai	1	
keep	6	keep
keep across	1	
keep against	1	
keep apart	4	keep apart
keep around	1	
keep at	1	
keep away	1	keep away
keep back	1	keep back
keep before	1	
keep behind	1	
keep down	5	keep down
keep from	4	
keep in	5	keep in
keep off	4	keep off
keep on	5	keep on
keep out	5	keep out
keep over	1	
keep through	1	
keep to	2	
keep under	1	
keep up	4	keep up
keep with	4	
ken	1	
ken me	1	
ken sent	1	
key	1	key
key in	1	
key into	1	
key on	1	
keyi	1	
khion	1	
kic	7	
kick	61	kick
kick around	5	kick around
kick at	3	
kick back	1	kick back
kick down	8	kick down
kick in	10	kick in
kick into	1	
kick laughter	1	
kick through	1	
kick with	7	
kielbasa	1	
kil	7	
kill	100	kill
kill against	1	
kill by	1	
kill down	1	
kill in	3	
kill into	1	
kill laughter	1	
kill through	1	
kill using	2	
kill with	51	
kindle	7	kindle
kindle down	4	
kindle up	3	
kindle with	4	
kinjiru	1	
kion	1	
kis	3	
kiss	73	kiss
kiss on	2	
kiss with	1	
kitchen	1	
kitchen pantry	1	
knead	2	knead
kneel	14	kneel
kneel at	1	
kneel before	10	
kneel down	1	
kneel for	2	
kneel on	1	
kneel to	11	
knio	2	
knio at	2	
kno	2	
knoc	1	
knock	50	knock
knock at	41	
knock door	1	
knock down	40	knock down
knock off	2	knock off
knock on	47	
knock out	4	knock out
knock over	4	knock over
knock pipe	1	
knock the	1	
knock with	5	
knock your	1	
knot	3	knot
knot around	1	
knot in	1	
knot on	1	
knot to	1	
knot together	1	
knot up	1	
knot with	1	
know	5	know
know about	4	
know where	3	
kolorigi	1	
kolorigi from	1	
konbanwa	1	
konnichi	1	
konnichi wa	1	
kowtow	1	kowtow
krebf	1	
krip	2	
kulcad	1	
kweepa	2	
kwisatz	1	
kwisatz haderach	1	
label	1	label
label with	1	
labyrinth	1	
lacera	1	
lacera throug	1	
lacera with	1	
lacerate	3	lacerate
lacerate down	3	
lacerate off	1	
lacerate through	2	
lacerate up	2	
lacerate with	2	
lalala	2	
lalala la	2	
lan	1	
lance	1	lance
lance down	1	
lance off	1	
land	9	land
land in	1	
land on	3	
land with	1	
landscape	1	landscape
landscape garden	1	
lap	1	lap
lap up	1	lap up
larva	1	
larvae	1	
lash	3	lash
lash around	1	
lash in	1	
lash on	1	
lash out	2	lash out
lash to	1	
lash together	1	lash together
lash up	1	
lash with	1	
lasso	1	lasso
latch	4	latch
latch to	1	
latch with	4	
latitu	1	
laug	2	
laugh	17	laugh
laugh and	1	
laugh as	1	
laugh at	14	laugh at
laugh between	1	
laugh boundary	1	
laugh cross	1	
laugh death	1	
laugh face	1	
laugh god	1	
laugh ha	2	
laugh haw	2	
laugh hee	2	
laugh in	1	
laugh life	1	
laugh of	1	
laugh the	1	
laugh to	6	
laugh very	1	
launch	23	launch
launder	1	launder
launder up	1	
lawn	1	
lay	28	lay
lay across	12	
lay against	4	
lay around	8	
lay aside	1	lay aside
lay at	2	
lay away	3	lay away
lay back	1	
lay before	2	
lay behind	18	
lay beneath	1	
lay betwee	1	
lay between	2	
lay close	1	
lay closer	1	
lay down	24	lay down
lay finger	1	
lay fingers	1	
lay in	24	lay in
lay inside	1	
lay into	1	lay into
lay near	2	
lay on	24	
lay onto	2	
lay out	11	lay out
lay over	20	lay over
lay overboar	1	
lay throug	2	
lay through	6	
lay to	2	
lay under	22	
lay underneat	1	
lay up	5	lay up
layout	1	
lea	9	
lead	9	lead
lead apart	3	
lead around	4	
lead down	1	
lead from	5	
lead in	7	
lead off	4	lead off
lead on	4	lead on
lead out	5	
lead over	1	
lead rid	1	
lead to	9	
lead up	8	lead up
lead with	1	
leaf	4	leaf
leaf through	4	
leaf to	4	
leaf with	1	
leak	2	leak
leak in	2	
leak on	2	
lean	26	lean
lean across	1	
lean agains	5	
lean against	7	lean against
lean on	23	lean on
lean to	1	
lean up	4	
leap	54	leap
leap across	28	
leap at	1	
leap down	17	
leap from	34	
leap in	38	
leap into	2	
leap of	2	
leap off	37	
leap on	20	
leap onto	2	
leap out	22	leap out
leap over	39	
leap overbo	1	
leap throug	5	
leap through	12	
leap to	16	
leap under	1	
leap up	16	
leap with	1	
learn	5	learn
learn from	1	
learn in	1	
lease	1	lease
lease from	1	
leash	1	leash
leav	31	
leave	72	leave
leave at	3	
leave before	3	
leave color	1	
leave colour	1	
leave door	1	
leave from	2	
leave game	1	
leave hallway	1	
leave in	19	
leave inside	6	
leave into	6	
leave list	1	
leave listing	1	
leave listings	1	
leave lists	1	
leave on	14	
leave onto	1	
leave outside	1	
leave symbol	1	
leave through	8	
leave to	2	
lend	2	lend
lend to	2	
length	1	
length up	1	
length with	1	
lengthen	1	lengthen
lengthen up	1	
lengthen with	1	
lesoch	1	
let	19	let
let go	19	let go
let in	1	let in
let me	1	
let of	2	
let out	2	let out
letter-re	1	
letter-re from	1	
leve	8	
level	1	level
level off	1	level off
level out	1	
lever	5	lever
lever apart	2	
lever open	2	
lever out	2	
lever with	5	
lewd	2	
lfo	1	
liberate	1	liberate
liberate from	1	
liberate inventory	1	
liberate off	1	
liberate with	1	
licence	2	licence
license	3	license
lich	2	
lick	23	lick
lick floor	1	
lie	42	lie
lie across	2	
lie at	3	
lie before	2	
lie down	37	lie down
lie front	1	
lie in	33	lie in
lie inside	6	
lie near	2	
lie of	5	
lie on	41	
lie onto	1	
lie over	2	
lie to	1	
lie top	4	
lie under	2	
lie up	3	
lif	1	
life	1	
lift	53	lift
lift finger	1	
lift fingers	1	
lift from	2	
lift in	1	
lift of	1	
lift off	6	lift off
lift on	1	
lift onto	1	
lift out	2	lift out
lift to	2	
lift up	37	lift up
lift with	7	
liftoff	1	
lig	6	
ligh	29	
light	62	light
light fire	3	
light from	1	
light in	1	
light on	5	
light up	5	light up
light using	2	
light with	26	
lightning	1	
limber	2	limber
limber up	2	limber up
line	1	line
line width	1	
linger	1	linger
linger for	1	
linger until	1	
link	4	link
link in	1	
link into	1	
link to	4	
link with	1	
liquif	7	
liquif with	7	
liquify	1	liquify
liquify with	1	
lis	3	
liskon	1	
list	12	list
list exit	1	
list exits	1	
list test	1	
list tests	1	
list trophies	2	
liste	1	
listen	70	listen
listen at	6	
listen doorway	1	
listen for	22	
listen foyer	1	
listen hallway	1	
listen house	1	
listen in	7	listen in
listen on	1	
listen room	1	
listen through	2	
listen to	70	
listen with	1	
litter	1	litter
little	1	
little comedy	1	
lizowurt	1	
loa	3	
load	19	load
load behind	1	
load down	2	load down
load from	1	
load game	1	
load in	4	
load into	1	
load on	2	
load out	1	
load over	1	
load saved	1	
load under	2	
load with	4	
loaf	1	loaf
loaf about	1	
loaf around	1	
loan	2	loan
loan to	2	
loc	4	
loca	4	
locate	5	locate
locate cellarium	1	
locate in	1	
locate mercy	1	
locate on	2	
locate out	2	
locate with	1	
locati	1	
lock	79	lock
lock to	2	
lock with	64	
login	1	
login as	1	
login on	1	
logoff	1	
logout	1	
loiter	7	loiter
loiter for	6	
loiter until	1	
lol	1	
long	31	long
longit	1	
loo	10	
look	109	look
look among	1	
look around	47	look around
look at	71	look at
look back	1	look back
look bear	1	
look behind	49	
look carefully	1	
look closely	1	
look coffee	1	
look crabs	1	
look door	1	
look down	34	
look for	43	look for
look from	1	
look in	71	
look inside	32	
look into	32	look into
look my	1	
look near	1	
look of	1	
look on	43	look on
look out	35	look out
look outside	1	
look over	18	
look page	1	
look polar	1	
look room	1	
look shard	1	
look the	1	
look throug	19	
look through	45	
look to	16	look to
look toward	2	
look towards	1	
look under	70	
look up	63	look up
look using	1	
look with	19	
lookup	1	
lookup in	1	
loop	3	loop
loop around	2	
loop in	1	
loop on	2	
loop to	2	
loop together	1	
loop up	2	
loop with	2	
loosen	6	loosen
loosen with	4	
lose	6	lose
love	5	love
low	1	low
lowe	3	
lower	39	lower
lower down	7	
lower in	5	
lower on	1	
lower out	6	
lower throug	2	
lower through	4	
lower to	1	
lubric	7	
lubric with	7	
lubricate	6	lubricate
lubricate with	2	
lunar	1	
lunar mountain	1	
lunge	2	lunge
lunge at	1	
lunge behind	1	
lunge down	1	
lunge dressed	1	
lunge for	1	
lunge from	1	
lunge in	1	
lunge off	1	
lunge on	1	
lunge out	1	
lunge over	1	
lunge undressed	1	
lunge up	1	
lunge with	2	
lure	1	lure
lurk	3	lurk
lurk around	1	
lurk behind	1	
lurk in	2	
lurk pit	1	
lusitania	1	
lyshus	2	
maco	1	
macuga	1	
maggot	1	
maggots	1	
mail	2	mail
mail to	2	
mak	4	
make	53	make
make betwee	1	
make deal	1	
make drink	1	
make from	6	
make happy	2	make happy
make honda	1	
make in	2	
make into	1	
make it	1	make it
make lariat	1	
make lasso	1	
make loop	1	
make love	2	make love
make on	1	
make out	5	make out
make over	1	make over
make own	1	
make reata	1	
make report	1	
make riata	1	
make to	4	
make up	4	make up
make with	6	
make your	1	
male	2	
maleth	1	
mallerta	1	
mallox	1	
malsxlosi	1	
malyon	2	
mammoth	1	
mammoths	1	
manacl	1	
manu	2	
map	9	map
map off	1	
map on	1	
marbling	1	
march	1	march
marinate	1	marinate
marinate me	1	
marinate myself	1	
mark	2	mark
mark at	1	
mark on	1	
mark with	1	
marquise	1	
marry	3	marry
martini	1	
marx	1	
mask	1	mask
masque	1	
masquerad	1	
masquerad party	1	
massage	1	massage
masticate	1	masticate
mastur	1	
masturbat	1	
match	5	match
match to	5	
match with	5	
matilda	1	
max	1	
max line	1	
max width	1	
may	1	
maybe	12	
maybe to	3	
mayhem	1	
measur	2	
measure	4	measure
measure angle	1	
measure with	2	
meatboy	1	
medita	4	
medita at	1	
medita down	1	
medita for	3	
medita in	1	
medita on	1	
medita till	2	
medita until	3	
meditate	1	meditate
meef	1	
meet	3	meet
megakr	1	
megakrip	1	
megawait	1	
melbor	1	
melt	23	melt
melt in	1	
melt over	1	
melt up	1	
melt with	13	
memori	3	
memories	1	
memory	3	
mend	7	mend
menu	6	
mesmer	1	
mess	2	mess
mess around	1	mess around
mess with	1	
messages	1	
messages off	1	
messages on	1	
mewl	1	mewl
midnight	1	
might	1	
milk	2	milk
milk in	1	
milk into	1	
milk trilobite	1	
milk with	1	
mind	2	mind
minuet	1	
minus	1	
mirror	1	mirror
misera	1	
miserable	1	
missions	1	
mix	13	mix
mix and	1	
mix in	1	mix in
mix into	3	
mix with	4	
mizu	1	
moan	4	moan
mode	3	
molest	25	molest
molest off	2	
molest with	2	
monitor	1	monitor
monkey	1	monkey
monster	1	
monsters	1	
moo	1	moo
moon	1	moon
moon cow	1	
moon cows	1	
moor	3	moor
moor around	1	
moor to	1	
moor up	1	
moor with	1	
mop	6	mop
mop up	2	mop up
mop with	2	
mordex	1	
morning	1	
morpho	1	
morphousi	1	
motherfuck	1	
motion	6	motion
motion at	6	
motion to	6	
motley	1	motley
moul	2	
moun	4	
mount	16	mount
mount down	2	
mount in	3	
mount on	5	
mount onto	1	
mount over	1	
mount through	1	
mount to	1	
mount under	1	
mount up	2	mount up
mountain	1	
mov	3	
move	103	move
move against	1	
move apart	3	
move around	8	move around
move away	1	
move back	3	move back
move beneath	1	
move by	1	
move close	1	
move closer	1	
move down	7	
move eject	1	
move from	3	
move in	16	move in
move into	6	move into
move near	1	
move off	2	
move on	8	move on
move onto	3	
move out	2	move out
move over	3	move over
move play	1	
move records	1	
move rewind	1	
move through	1	move through
move to	50	
move togeth	1	
move together	1	
move toward	3	
move towards	1	
move under	4	
move underneat	1	
move up	11	move up
move with	18	
mozart	1	
much	1	
much obliged	1	
mumble	8	mumble
munch	2	munch
murd	4	
murder	63	murder
murder against	1	
murder by	1	
murder down	1	
murder in	2	
murder into	1	
murder laughter	1	
murder through	1	
murder using	2	
murder with	44	
muscatel	1	
muscatel grapes	1	
music	1	
must	1	
muzzle	1	muzzle
muzzle with	1	
nah	7	
name	3	name
nap	54	nap
nap down	1	
nap in	21	
nap on	21	
nap with	3	
nautical	1	
navi	1	
naw	5	
nay	9	
needle	1	needle
negati	6	
negative	6	negative
negotiate	1	negotiate
negotiate with	1	
neh	1	
neigh	1	neigh
never	3	
next	1	
nibb	8	
nibble	15	nibble
nibble on	1	
nick	1	nick
nick from	1	
nick inventory	1	
nick off	1	
nick with	1	
nicker	1	nicker
nightmare	1	
nihon	1	
nihon ga	1	
nihon go	1	
nip	1	nip
nip at	1	
nip on	1	
nitfol	1	
nod	15	nod
nod at	12	
nod head	1	
nod to	12	
nod your	1	
nom	1	
nonsense	1	
nope	21	
normal	31	
northe	1	
northeast	2	
northw	1	
northwest	2	
noscript	17	
nosh	1	nosh
note	4	note
notebookc	1	
notify	39	notify
notify off	32	
notify on	32	
nouns	31	
noverb	1	
nudge	11	nudge
nudge at	4	
nudge back	1	
nudge down	7	
nudge in	7	
nudge into	1	
nudge off	1	
nudge on	9	
nudge onto	1	
nudge out	1	
nudge over	5	
nudge to	9	
nudge under	8	
nudge up	7	
nudge with	4	
numbers	2	
numbers off	2	
numbers on	2	
nurse	2	nurse
nuzzle	1	nuzzle
oar	1	
oar to	1	
objects	5	
observ	11	
observ for	6	
observ in	6	
observ on	6	
observ throug	5	
observ under	2	
observ with	3	
observe	13	observe
observe for	4	
observe grow	1	
observe in	5	
observe on	4	
observe room	1	
observe through	7	
observe with	5	
obta	6	
obtain	1	obtain
obtain from	1	
obtain in	1	
obtain off	1	
obtain on	1	
obtain out	1	
obtain up	1	
ocean	1	
odysse	2	
odysseus	2	
off	7	off
off bow	1	
off port	1	
off quarter	1	
off starboard	1	
off the	1	
offe	10	
offend	1	offend
offer	69	offer
offer and	2	
offer back	4	
offer blood	2	
offer cpr	1	
offer for	6	
offer out	1	
offer over	5	
offer to	69	
offer up	9	offer up
offer with	4	
oggoth	1	
ogoth	1	
oil	12	oil
oil with	7	
oink	4	oink
oink at	2	
okay	23	okay
omg	1	
onegin	1	
oohh	1	
ope	9	
open	108	open
open brass	1	
open in	1	
open lock	1	
open on	1	
open padlock	1	
open to	1	
open up	39	open up
open window	1	
open with	69	
open-ses	1	
opera	1	
opera house	1	
operate	4	operate
operate on	1	operate on
oppressio	1	
options	2	
orangxo	1	
order	18	order
order drink	1	
order from	8	
order in	1	
order on	1	
order out	1	
order to	2	
order under	1	
order up	1	
order with	5	
organise	1	organise
organize	2	organize
origin	1	
origin paste	1	
out	32	out
out color	1	
out colour	1	
out game	1	
out list	1	
out listing	1	
out listings	1	
out lists	1	
out symbol	1	
outerica	1	
outside	5	
over	1	
ovidio	1	
ovidio from	1	
oyster	1	oyster
oysters	1	
ozmoo	2	
pac	1	
pace	2	pace
pack	3	pack
padd	4	
paddle	3	paddle
paddle for	1	
paddle to	1	
paddle with	1	
paint	3	paint
paint on	1	
paint with	3	
palace	1	
panic	2	panic
pantry	1	
paper	1	paper
paper streamers	1	
pardon	1	pardon
park	2	park
parkour	1	
parr	1	
parry	4	parry
parry against	1	
parry with	2	
parser	1	
part	5	part
part up	5	
part with	5	part with
party	1	party
pass	8	pass
pass out	1	pass out
pass throug	1	
pass to	7	
pass up	1	pass up
passwo	1	
password	1	
paste	1	paste
pat	35	pat
pat in	1	
pat on	8	
pat over	2	
pat to	8	
pat with	29	
patch	12	patch
patch with	12	
patriarch	1	
patriarch off	1	
paus	1	
pause	5	pause
pause for	1	
pause until	1	
pauses	1	
pauses off	1	
pauses on	1	
paw	3	paw
paw at	2	
pay	54	pay
pay and	2	
pay blood	2	
pay cpr	1	
pay for	9	pay for
pay over	5	
pay throug	1	
pay to	42	
pay up	1	pay up
pay with	10	
pcaf	1	
peal	7	peal
peal with	6	
peck	2	peck
peck at	1	peck at
pecorino	1	
pecorino cheese	1	
peda	2	
pedal	1	pedal
peddle	1	peddle
peddle in	1	
peddle on	1	
peddle to	1	
pee	9	pee
pee in	7	
pee on	8	
pee-p	1	
pee-p in	1	
pee-p on	1	
pee-pee	1	pee-pee
pee-pee in	1	
pee-pee on	1	
peek	14	peek
peek around	9	
peek at	9	
peek behind	9	
peek down	9	
peek for	9	
peek in	12	
peek on	9	
peek out	9	
peek over	6	
peek throug	4	
peek through	5	
peek to	4	
peek under	9	
peek up	9	
peek with	4	
peel	9	peel
peel away	1	
peel back	1	
peel down	2	
peel off	5	peel off
peel with	4	
peep	1	peep
peep around	1	
peep at	1	
peep behind	1	
peep down	1	
peep for	1	
peep in	1	
peep on	1	
peep out	1	
peep over	1	
peep throug	1	
peep under	1	
peep up	1	
peer	9	peer
peer around	9	
peer at	9	
peer behind	9	
peer down	8	
peer for	9	
peer in	9	
peer on	9	
peer out	9	
peer over	5	
peer throug	4	
peer through	5	
peer to	4	
peer under	9	
peer up	8	
peer with	5	
penetrate	1	penetrate
penetrate face	1	
penetrate head	1	
penetrate in	1	
penetrate into	1	
penetrate through	1	
penetrate with	1	
peof	1	
perch	1	perch
perch at	1	
perch down	1	
perch in	1	
perch next	1	
perch on	1	
perfor	1	
perfor in	1	
perfor throug	1	
perfor with	1	
perform	2	perform
perform on	1	
performan	1	
peru	2	
peruse	5	peruse
peruse about	1	
peruse in	1	
peruse throug	2	
pet	50	pet
pet in	1	
pet on	8	
pet over	2	
pet to	8	
pet with	30	
petition	1	petition
petition for	1	
petname	1	
petname egg	1	
petrified	1	petrify
petrified organ	1	
petter	1	
petter dum	1	
phantom	1	
phantoms	1	
phi	1	
phone	12	phone
phone bonnie	1	
phone bonstance	1	
phone by	1	
phone finch	1	
phone for	1	
phone noodleman	1	
phone on	8	
phone renee	1	
phone to	3	
phone up	5	
phone with	4	
phonograp	1	
photograp	1	
photograp with	1	
pic	5	
pick	90	pick
pick all	1	
pick everything	1	
pick in	2	
pick lock	1	
pick page	1	
pick through	1	
pick up	69	pick up
pick with	43	
picket	1	picket
picku	1	
piddle	2	piddle
piddle in	2	
piddle on	2	
pie	1	
pierce	13	pierce
pierce down	1	
pierce face	1	
pierce head	1	
pierce in	1	
pierce into	1	
pierce off	1	
pierce through	1	
pierce with	10	
pies	1	
pig	1	pig
pig carcass	1	
pile	1	pile
pile up	1	pile up
pilot	1	pilot
pilot around	1	
pilot away	1	
pilot by	1	
pilot for	1	
pilot in	1	
pilot off	1	
pilot on	1	
pilot over	1	
pilot to	1	
pilot toward	1	
pilot up	1	
pin	5	pin
pin from	2	
pin off	2	
pin on	1	
pin to	3	
pin with	2	
pinc	1	
pinch	5	pinch
